CompID,UserID,PublicRank,Successful Submission Count,CompPartCreated Year,CompPartCreated Month,CompPartCreated Day_of_week
ID_U1HE,ID_IHZTSVQS,rank 9,count 10,2,10,6
ID_U1HE,ID_I450MFO3,rank 8,count 6,2,12,4
ID_XWMG,ID_I450MFO3,rank 10,count 10,3,1,2
ID_U1HE,ID_V0RZYVHO,rank 8,count 9,2,12,5
ID_VNN1,ID_V0RZYVHO,,,2,12,5
ID_VDSL,ID_V0RZYVHO,,,3,1,3
ID_XWMG,ID_V0RZYVHO,,,3,1,5
ID_U1HE,ID_JT2834LD,,count 6,3,1,1
ID_U1HE,ID_P6KB7W6P,,,2,12,3
ID_U1HE,ID_8JFX26OQ,,,2,11,5
ID_U1HE,ID_WYK33763,,,2,12,5
ID_U1HE,ID_81WI03HG,,,2,12,4
ID_U1HE,ID_FVBT7FGD,,,2,12,1
ID_XWMG,ID_FVBT7FGD,,,2,12,1
ID_U1HE,ID_A9SXUTQT,,,2,11,3
ID_U1HE,ID_JL8SF6IB,,,3,8,5
ID_U1HE,ID_A7BPXI4B,,,2,12,5
ID_U1HE,ID_M3J37CMS,,,2,11,2
ID_U1HE,ID_6E6MLLYB,,,2,11,3
ID_U1HE,ID_MREA3X02,,count 10,2,12,3
ID_U1HE,ID_YLQQI7YH,,,2,12,7
ID_U1HE,ID_NU6GP4OC,,,2,12,3
ID_U1HE,ID_GLF4HYYZ,,,2,12,1
ID_U1HE,ID_AOPAIJO9,,,2,12,4
ID_U1HE,ID_6B1CGH75,,,2,12,6
ID_U1HE,ID_KZQNYKGE,,,2,10,7
ID_U1HE,ID_AWTZOX6L,,,2,12,4
ID_U1HE,ID_M7LPKT1G,,,2,12,4
ID_U1HE,ID_MVHU4WJF,,,2,12,4
ID_U1HE,ID_SVPXZJUM,,,2,11,4
ID_TLNA,ID_SVPXZJUM,,,2,11,4
ID_U1HE,ID_C440COC7,,,2,12,1
ID_U1HE,ID_QP6WLYNW,,,2,11,1
ID_U1HE,ID_Q3ZQ5FKC,,,2,11,2
ID_U1HE,ID_0ZFXW3WU,,,2,10,7
ID_U1HE,ID_1QF3C5XZ,rank 10,count 10,2,12,3
ID_XWMG,ID_1QF3C5XZ,,,3,1,7
ID_U1HE,ID_UL0Y3LR2,rank 10,count 10,2,11,2
ID_U1HE,ID_SUTF1RX6,rank 2,count 10,2,12,6
ID_U1HE,ID_QO9EZQXP,,,3,1,3
ID_U1HE,ID_C6MWKU3G,,,2,12,1
ID_U1HE,ID_8J02W80L,rank 2,count 10,2,12,4
ID_U1HE,ID_SN32EGLJ,rank 9,count 10,2,12,6
ID_U1HE,ID_WS6U307J,rank 9,count 10,2,10,7
ID_U1HE,ID_C20L4U3T,rank 9,count 10,2,11,7
ID_U1HE,ID_Q8X3XK21,,,2,11,3
ID_U1HE,ID_W8XXP6PG,rank 8,count 10,2,12,6
ID_U1HE,ID_L4UHGUTF,rank 8,count 10,2,12,6
ID_U1HE,ID_FVQ6EUNU,,,2,11,7
ID_U1HE,ID_553ESOA7,,,2,12,3
ID_U1HE,ID_UY9G4K02,,,2,12,6
ID_U1HE,ID_XHUDQ9KH,,,2,12,6
ID_U1HE,ID_8DSJ2F3U,,,3,5,6
ID_U1HE,ID_WXC5FDG4,,,2,11,4
ID_ZSZR,ID_WXC5FDG4,,,3,2,4
ID_U1HE,ID_GLZLYA05,,count 6,3,1,2
ID_U1HE,ID_DA0N75B4,,count 7,3,1,2
ID_U1HE,ID_IKI3U382,rank 10,count 10,2,12,2
ID_U1HE,ID_03YUENZK,rank 2,count 10,2,12,3
ID_U1HE,ID_Z7WBXKAQ,rank 9,count 10,2,12,1
ID_U1HE,ID_RNSRKXYU,,,2,10,4
ID_U1HE,ID_BUZDH98T,,,2,11,5
ID_U1HE,ID_0OOBPDSA,,,2,12,7
ID_U1HE,ID_H9EWMGE9,,,2,12,2
ID_U1HE,ID_EAU2PUYQ,,,2,12,7
ID_XWMG,ID_EAU2PUYQ,,,2,12,7
ID_U1HE,ID_8KEIPX1I,,,3,1,6
ID_U1HE,ID_ECHFGQK6,,,3,1,1
ID_U1HE,ID_FA7NUV9N,,,3,10,1
ID_U1HE,ID_2MFITQ2A,rank 10,count 8,2,10,4
ID_8PEN,ID_2MFITQ2A,rank 1,count 6,2,11,5
ID_ZSZR,ID_2MFITQ2A,,,3,2,3
ID_U1HE,ID_8IGGCA8T,rank 9,count 10,2,11,7
ID_U1HE,ID_125D0797,,,3,9,7
ID_664W,ID_125D0797,,,3,9,7
ID_3HST,ID_125D0797,rank 1,count 10,3,9,2
ID_U1HE,ID_O4UZXI5D,rank 10,count 8,2,11,2
ID_U1HE,ID_TO7MLHSQ,rank 10,count 6,2,12,1
ID_U1HE,ID_OWBT37HE,,,3,1,7
ID_U1HE,ID_TFGNHUS4,,,2,12,7
ID_U1HE,ID_9FKX9B20,,,2,12,7
ID_U1HE,ID_R23S35HT,,,3,5,4
ID_U1HE,ID_9N341QBV,,,2,12,3
ID_U1HE,ID_EZNLKN9R,,count 10,3,1,7
ID_U1HE,ID_2KT4H84M,rank 8,count 10,2,12,7
ID_U1HE,ID_YSEP7HK0,,,2,12,1
ID_U1HE,ID_P4XYRPDB,rank 1,count 7,2,12,6
ID_U1HE,ID_5IFKEP8W,,,2,11,1
ID_U1HE,ID_EIZGWYZK,,,3,1,6
ID_U1HE,ID_LWHMWQG4,,,3,7,4
ID_U1HE,ID_5EOE7INK,rank 11,count 6,2,12,5
ID_U1HE,ID_KQ4ZIEM0,,,2,12,3
ID_U1HE,ID_VHLWGWEV,,,2,12,4
ID_U1HE,ID_XXEF2BAQ,,,3,1,7
ID_U1HE,ID_ICZWCCX0,rank 11,count 4,2,11,5
ID_U1HE,ID_IX3OGP1H,,,2,10,7
ID_U1HE,ID_9LFO9YYW,,,2,12,1
ID_U1HE,ID_Y8ONY0RU,,,3,2,7
ID_U1HE,ID_H0RRW2DB,rank 2,count 10,2,12,5
ID_ZSZR,ID_H0RRW2DB,,,3,3,5
ID_U1HE,ID_XYE0NQKR,,,2,12,5
ID_U1HE,ID_0XD39XB8,,,2,12,4
ID_U1HE,ID_JNKWS3L2,rank 1,count 8,2,12,2
ID_XWMG,ID_JNKWS3L2,,,3,1,4
ID_U1HE,ID_MIW7XOIT,,,2,12,1
ID_U1HE,ID_T6M9GPY2,,,3,1,1
ID_U1HE,ID_4CSQPOWV,,,2,12,5
ID_R5HL,ID_0TXPGQER,,,3,12,7
ID_664W,ID_0TXPGQER,,,3,12,7
ID_3HST,ID_0TXPGQER,,,3,12,7
ID_R5HL,ID_ALAD4NR6,rank 7,count 10,3,11,4
ID_VK18,ID_G0N6I96P,,,3,6,4
ID_R5HL,ID_ZCII6F1N,,,3,12,6
ID_R5HL,ID_8J799S45,,,3,12,7
ID_R5HL,ID_B88TGX2S,,,3,12,2
ID_09D8,ID_B88TGX2S,,,3,5,5
ID_R5HL,ID_NJRRU41I,,,3,11,3
ID_R5HL,ID_FYSTIOWC,,,3,11,3
ID_R5HL,ID_WG2ESNS0,,,3,11,2
ID_XWMG,ID_WG2ESNS0,,,3,7,1
ID_R5HL,ID_LFAXT34W,rank 4,count 10,3,11,6
ID_R5HL,ID_WEM2N8UQ,,,3,12,1
ID_ZSZR,ID_WEM2N8UQ,,,3,2,1
ID_R5HL,ID_AY8QKY61,,,3,12,6
ID_R5HL,ID_JGVXYURE,,,3,11,2
ID_XWMG,ID_JGVXYURE,rank 10,count 10,2,12,3
ID_T638,ID_JGVXYURE,rank 9,count 8,2,2,3
ID_ZSZR,ID_JGVXYURE,rank 2,count 9,3,2,1
ID_R5HL,ID_JFHDIEEC,rank 8,count 8,3,12,7
ID_R5HL,ID_0Z9MCOCF,,,3,12,6
ID_XWMG,ID_0Z9MCOCF,,,2,12,3
ID_R5HL,ID_2ES3KP5X,,,3,11,4
ID_R5HL,ID_B477CNHX,rank 4,count 10,3,10,6
ID_R5HL,ID_0TCQQM8W,rank 5,count 10,3,10,6
ID_GQCR,ID_0TCQQM8W,rank 10,count 8,3,10,1
ID_R5HL,ID_BSG53G2L,rank 5,count 10,3,11,2
ID_R5HL,ID_RK6PCD4G,rank 5,count 10,3,12,1
ID_R5HL,ID_DHQJIW7L,,count 10,3,12,5
ID_G370,ID_972OMNT5,,,3,12,3
ID_R5HL,ID_XPJA4KUP,,,3,10,6
ID_GQCR,ID_XPJA4KUP,,,3,10,5
ID_R5HL,ID_GLTSXMTM,,,3,12,6
ID_R5HL,ID_EB6W9NAF,,,3,11,5
ID_R5HL,ID_H5O0E1XR,rank 2,count 10,3,12,7
ID_R5HL,ID_2VD65E26,rank 9,count 10,3,11,3
ID_R5HL,ID_X5XFO0YG,rank 7,count 10,3,11,5
ID_ZSZR,ID_X5XFO0YG,,,3,2,2
ID_R5HL,ID_V0ED3NLF,rank 3,count 10,3,11,1
ID_R5HL,ID_8J7JVCAB,rank 5,count 10,3,11,5
ID_R5HL,ID_M4TKSLRY,rank 3,count 8,3,12,6
ID_R5HL,ID_GND3A9WO,rank 8,count 10,3,11,3
ID_R5HL,ID_AWNI1PVI,,,3,11,4
ID_R5HL,ID_AJ3BGHW6,rank 5,count 10,3,12,6
ID_R5HL,ID_ZQ2EDPAX,rank 2,count 3,3,12,7
ID_G370,ID_ZQ2EDPAX,,,3,12,7
ID_Y6XI,ID_ZQ2EDPAX,,,3,12,7
ID_Y6XI,ID_ZQT9QAPW,rank 11,count 7,3,12,2
ID_R5HL,ID_XU91YAZA,rank 8,count 6,3,11,3
ID_ZSZR,ID_XU91YAZA,,,3,2,3
ID_R5HL,ID_CLY3U46T,,,3,12,3
ID_R5HL,ID_A1U3UEHW,rank 2,count 9,3,11,5
ID_R5HL,ID_1S8IRM46,rank 7,count 10,3,12,6
ID_Y6XI,ID_1S8IRM46,rank 1,count 6,3,12,1
ID_R5HL,ID_VZKPWFDF,,,3,12,6
ID_R5HL,ID_D6L6YHM3,,,3,11,6
ID_R5HL,ID_N435J9O0,rank 10,count 6,3,11,6
ID_R5HL,ID_1MHRUQ6D,rank 11,count 3,3,12,2
ID_R5HL,ID_LJRUNZBK,rank 7,count 7,3,11,7
ID_R5HL,ID_2FFR8H3I,rank 3,count 6,3,12,2
ID_R5HL,ID_0N2E54EP,,,3,12,6
ID_Z5QP,ID_0N2E54EP,rank 10,count 10,3,6,4
ID_R5HL,ID_0C6G33HV,,,3,12,7
ID_T638,ID_0C6G33HV,rank 8,count 10,2,1,6
ID_R5HL,ID_5VVI0XL3,,,3,11,6
ID_VS6D,ID_5VVI0XL3,,,3,10,4
ID_R5HL,ID_QRUV907J,,,3,12,1
ID_G370,ID_QRUV907J,,,3,12,2
ID_R5HL,ID_HQIP6W3Z,,,3,10,2
ID_R5HL,ID_3E8PNCOG,rank 5,count 10,3,10,4
ID_R5HL,ID_LSPTU3B1,,,3,11,1
ID_BT9Z,ID_P6T7M9Z2,,,2,2,2
ID_R5HL,ID_J4L58EJR,,,3,11,3
ID_R5HL,ID_QYZEY389,rank 3,count 10,3,11,1
ID_ZSZR,ID_QYZEY389,,,3,4,2
ID_R5HL,ID_8V9XDESR,,,3,12,7
ID_R5HL,ID_9BLVWU6T,rank 3,count 10,3,12,3
ID_R5HL,ID_MJJGHRF3,,,3,12,6
ID_R5HL,ID_J459VJD3,,,3,11,1
ID_R5HL,ID_KX28RX02,,,3,12,6
ID_R5HL,ID_2FD7C7QI,,,3,10,4
ID_G7A4,ID_2FD7C7QI,,,3,10,2
ID_R5HL,ID_7G3BWDS2,,,3,11,4
ID_R5HL,ID_2X9BQFI1,,,3,10,6
ID_R5HL,ID_7P7G1XEJ,,,3,11,4
ID_R5HL,ID_5GQAF0BP,,,3,12,4
ID_R5HL,ID_GVWAEV8X,,,3,11,6
ID_R5HL,ID_SX9VCCVW,,,3,11,2
ID_HJ9S,ID_SX9VCCVW,,,3,11,2
ID_R5HL,ID_Y2PL2B7A,,,3,11,2
ID_R5HL,ID_W3IHMITO,,,3,12,7
ID_664W,ID_W3IHMITO,,,3,12,7
ID_3HST,ID_W3IHMITO,,,3,12,7
ID_R5HL,ID_70ZWICKX,,,3,12,5
ID_R5HL,ID_H5B8R9KW,,,3,12,4
ID_R5HL,ID_U70UVFYV,rank 5,count 10,3,12,7
ID_R5HL,ID_MCS9B5CW,rank 5,count 10,3,12,4
ID_3HST,ID_MCS9B5CW,,,3,10,7
ID_R5HL,ID_C3LR6U7F,,,3,11,6
ID_R5HL,ID_19BLN0PI,,,3,12,5
ID_R5HL,ID_FJ86K06X,,,3,12,7
ID_R5HL,ID_30B25VQ8,,,3,11,4
ID_R5HL,ID_1XGP6EJO,,,3,11,1
ID_R5HL,ID_77G422HU,,,3,12,4
ID_R5HL,ID_1IBMMLBY,,,3,12,2
ID_R5HL,ID_IYC1NOTL,rank 3,count 10,3,11,2
ID_R5HL,ID_Z6123CEN,,,3,12,4
ID_T638,ID_Z6123CEN,rank 8,count 6,2,4,7
ID_R5HL,ID_IKUXWUVA,,,3,12,4
ID_R5HL,ID_7NPUX5B4,,,3,11,4
ID_R5HL,ID_DPONLF8L,,,3,11,7
ID_R5HL,ID_FCDWD1XX,,,3,12,2
ID_R5HL,ID_B7H7M2RN,,,3,11,7
ID_R5HL,ID_NKLV8IE8,,,3,11,3
ID_R5HL,ID_COFQHS07,,,3,11,3
ID_R5HL,ID_JXZDNHEB,,,3,12,4
ID_R5HL,ID_24GIUX5L,,,3,12,7
ID_R5HL,ID_PTP8KJX8,,,3,11,3
ID_R5HL,ID_3MMYAYF9,rank 9,count 10,3,11,1
ID_R5HL,ID_QS1L1F1J,rank 3,count 10,3,12,7
ID_R5HL,ID_YSOFESY1,rank 3,count 10,3,11,5
ID_R5HL,ID_HRTOUDPI,rank 4,count 10,3,11,4
ID_VK18,ID_HRTOUDPI,,,3,6,2
ID_R5HL,ID_4S9PO7S8,rank 4,count 10,3,12,5
ID_R5HL,ID_43ZSVYVH,,,3,12,7
ID_R5HL,ID_2DW59CEP,,,3,12,1
ID_R5HL,ID_LO3ERFNO,rank 9,count 10,3,11,3
ID_R5HL,ID_XMBT5S78,rank 5,count 10,3,11,5
ID_R5HL,ID_RV21IIGH,rank 5,count 10,3,12,2
ID_XWMG,ID_RV21IIGH,rank 1,count 6,3,1,1
ID_R5HL,ID_9JKWXD72,,,3,11,6
ID_R5HL,ID_0YOLYB47,,,3,11,7
ID_R5HL,ID_E6LU2TII,rank 2,count 10,3,11,6
ID_R5HL,ID_GNLLKVJ1,,,3,10,6
ID_R5HL,ID_T5S2VJUE,,,3,12,6
ID_R5HL,ID_WVSK64HB,,,3,11,4
ID_R5HL,ID_2O0T0VEK,,,3,11,3
ID_R5HL,ID_RROH5UXB,,,3,11,6
ID_R5HL,ID_E60PM3IO,,,3,11,6
ID_BT9Z,ID_DYT32HMD,,,2,1,6
ID_R5HL,ID_FA1B6TLN,rank 10,count 8,3,12,2
ID_Y6XI,ID_FA1B6TLN,,,3,12,4
ID_XWMG,ID_RSHFJAS7,,,3,1,7
ID_ZSZR,ID_RSHFJAS7,rank 8,count 9,3,2,6
ID_R5HL,ID_F9HM3N3O,rank 5,count 10,3,11,7
ID_R5HL,ID_R2M42SXW,,,3,11,6
ID_GQCR,ID_R2M42SXW,,,3,10,4
ID_R5HL,ID_9QRU80J0,rank 5,count 10,3,11,3
ID_R5HL,ID_DQ5MCVGQ,rank 9,count 8,3,12,4
ID_T638,ID_DQ5MCVGQ,,,2,1,6
ID_R5HL,ID_LYB5XGN3,,,3,11,7
ID_R5HL,ID_EN3JZZBO,,,3,12,7
ID_R5HL,ID_FKJYJKR1,rank 8,count 10,3,12,6
ID_R5HL,ID_DE7ZHXUY,,,3,11,1
ID_R5HL,ID_XL180FXW,,,3,11,5
ID_R5HL,ID_YLQP1ZMN,,,3,11,6
ID_R5HL,ID_58K2FGIG,rank 3,count 10,3,12,7
ID_R5HL,ID_E2BFFYRZ,rank 3,count 10,3,12,3
ID_R5HL,ID_H6NYNC7Y,,,3,11,7
ID_R5HL,ID_6NFN5NTF,,,3,12,2
ID_R5HL,ID_YNCL0ZOB,,,3,10,2
ID_GQCR,ID_YNCL0ZOB,,,3,10,4
ID_R5HL,ID_EGEX689B,,,3,12,3
ID_R5HL,ID_HBP6G9JJ,,,3,11,5
ID_R5HL,ID_1K0TMAPH,,,3,10,2
ID_R5HL,ID_BKWD03CO,,,3,12,1
ID_R5HL,ID_H6WHT7P0,,,3,11,5
ID_R5HL,ID_VLE6DAYO,,,3,10,2
ID_R5HL,ID_8IKU22O5,,,3,12,2
ID_R5HL,ID_ZKMG8IYS,,,3,11,5
ID_T638,ID_MVOJ9SRG,,,2,11,2
ID_R5HL,ID_WJ6JC6MZ,rank 8,count 6,3,11,5
ID_R5HL,ID_4PDN6WZE,rank 6,count 10,3,12,7
ID_R5HL,ID_H5V73499,rank 8,count 10,3,11,7
ID_R5HL,ID_3Z7PG9MF,rank 7,count 10,3,11,1
ID_R5HL,ID_0KJYQT3J,rank 4,count 8,3,12,1
ID_R5HL,ID_OMJD2UT1,rank 5,count 10,3,12,2
ID_R5HL,ID_7M49YMC2,rank 5,count 10,3,11,1
ID_R5HL,ID_RHV4GWL5,,,3,11,1
ID_R5HL,ID_LA4GAZHG,,,3,10,7
ID_R5HL,ID_0E519EBG,,,3,12,5
ID_R5HL,ID_624L4JXJ,rank 10,count 3,3,10,2
ID_R5HL,ID_PXN0DT6W,rank 7,count 10,3,10,2
ID_GQCR,ID_PXN0DT6W,,,3,10,5
ID_R5HL,ID_8VEE07IR,rank 1,count 10,3,11,1
ID_R5HL,ID_FWK6LAQT,rank 6,count 7,3,11,6
ID_R5HL,ID_RC61YHTT,rank 7,count 10,3,12,5
ID_G370,ID_RC61YHTT,,,3,12,3
ID_Y6XI,ID_RC61YHTT,rank 1,count 10,3,12,2
ID_R5HL,ID_YJ1IK0RF,,,3,11,3
ID_R5HL,ID_C5REAW7A,,,3,11,3
ID_G7A4,ID_C5REAW7A,,,3,10,4
ID_R5HL,ID_8UOCIH7Y,rank 1,count 3,3,11,4
ID_R5HL,ID_N99JLZ6R,rank 10,count 9,3,12,3
ID_R5HL,ID_KXM33FBK,,,3,12,3
ID_R5HL,ID_UXANMVRO,,,3,12,2
ID_R5HL,ID_PFI5MN59,,,3,12,1
ID_1INW,ID_VCD5U425,,,2,1,4
ID_R5HL,ID_T8PSVA6G,,,3,12,7
ID_Y6XI,ID_T8PSVA6G,rank 10,count 6,3,12,1
ID_R5HL,ID_3FOBNHR9,,,3,11,4
ID_BT9Z,ID_3FOBNHR9,,,3,11,4
ID_R5HL,ID_A8KAVVXT,,,3,10,5
ID_G7A4,ID_A8KAVVXT,rank 10,count 10,3,10,5
ID_GQCR,ID_A8KAVVXT,rank 2,count 10,3,10,5
ID_R5HL,ID_906371D7,,,3,12,2
ID_R5HL,ID_984H3Q2T,,,3,11,4
ID_R5HL,ID_VUQV6IIA,,,3,12,4
ID_R5HL,ID_B6B0DG3M,,,3,12,7
ID_R5HL,ID_G6SRV0HU,,,3,12,6
ID_R5HL,ID_2MOPJAJI,,,3,11,6
ID_R5HL,ID_4E82R329,,,3,11,7
ID_R5HL,ID_SFCS1X9T,,,3,11,7
ID_R5HL,ID_S4KETC9L,,,3,12,4
ID_R5HL,ID_WBFDG5Z4,,,3,12,3
ID_R5HL,ID_MVWFGU4P,,,3,10,6
ID_1INW,ID_MVWFGU4P,rank 1,count 10,1,12,3
ID_R5HL,ID_D5TU824B,,,3,12,1
ID_OBP1,ID_D5TU824B,,,3,5,7
ID_R5HL,ID_ER7MM4XV,rank 6,count 10,3,10,2
ID_VS6D,ID_ER7MM4XV,,,3,10,3
ID_GQCR,ID_ER7MM4XV,,,3,10,5
ID_R5HL,ID_3A2HMHK6,,,3,12,1
ID_R5HL,ID_I0P7LL4T,,,3,11,1
ID_ZSZR,ID_I0P7LL4T,,,3,2,1
ID_R5HL,ID_Q38II30D,,,3,12,2
ID_R5HL,ID_1UUO1PXT,,,3,12,2
ID_VS6D,ID_1UUO1PXT,,,3,8,2
ID_R5HL,ID_4B9M05JN,,,3,11,6
ID_R5HL,ID_Y369BEJN,,count 10,3,11,2
ID_R5HL,ID_TW1NEEMM,,,3,12,6
ID_R5HL,ID_JIN4JE14,rank 2,count 10,3,12,6
ID_R5HL,ID_HE07SMSW,rank 7,count 8,3,11,2
ID_R5HL,ID_9BCFI2TN,,count 10,3,12,2
ID_VS6D,ID_9BCFI2TN,,,3,10,6
ID_ZSZR,ID_9BCFI2TN,,,3,3,6
ID_R5HL,ID_DM6E475S,,,3,12,3
ID_R5HL,ID_146OKMJP,,,3,10,5
ID_R5HL,ID_B2ITF2NO,,,3,11,1
ID_R5HL,ID_CE9BP6S2,,,3,12,5
ID_R5HL,ID_YFHVXYKT,,,3,12,7
ID_R5HL,ID_51EWCI0O,,,3,11,1
ID_R5HL,ID_Y9BRZUFF,,,3,12,3
ID_R5HL,ID_GMZY2QLZ,,,3,10,7
ID_1INW,ID_GMZY2QLZ,rank 1,count 10,1,12,3
ID_R5HL,ID_LBIBC4IZ,,,3,12,1
ID_R5HL,ID_PH6OBLYO,,,3,12,4
ID_0HHR,ID_PH6OBLYO,,,3,3,2
ID_ZSZR,ID_PH6OBLYO,rank 2,count 8,3,2,3
ID_R5HL,ID_X4ZRDOAO,,,3,12,2
ID_T638,ID_X4ZRDOAO,rank 8,count 9,2,1,1
ID_R5HL,ID_UIXFOF98,,,3,11,3
ID_VK18,ID_SDSI47FO,,,3,4,5
ID_R5HL,ID_LQ5ZXTI1,,,3,11,6
ID_XWMG,ID_LQ5ZXTI1,,,3,3,2
ID_R5HL,ID_B7CN686A,,,3,11,3
ID_R5HL,ID_FNQR076Q,,,3,11,4
ID_R5HL,ID_ED4UVE6A,,,3,12,2
ID_R5HL,ID_FEMTM8LK,,,3,12,3
ID_R5HL,ID_8NDSHEA6,rank 3,count 10,3,11,4
ID_R5HL,ID_1O9ZYR00,rank 5,count 10,3,11,3
ID_R5HL,ID_HBW66043,rank 5,count 10,3,11,4
ID_R5HL,ID_GE55BAPT,,,3,12,2
ID_GFDE,ID_GE55BAPT,,,3,3,2
ID_R5HL,ID_LXZBMFHO,,,3,12,6
ID_R5HL,ID_BXYV2MJE,,,3,11,4
ID_R5HL,ID_SK9DSZ9E,,,3,11,3
ID_R5HL,ID_H06007SQ,rank 11,count 8,3,12,2
ID_XWMG,ID_H06007SQ,rank 1,count 3,3,1,4
ID_T638,ID_H06007SQ,,,2,1,7
ID_ZSZR,ID_H06007SQ,rank 2,count 6,3,2,3
ID_R5HL,ID_P86IB6JC,rank 3,count 10,3,12,2
ID_R5HL,ID_TP2QATPB,rank 5,count 10,3,10,2
ID_R5HL,ID_GBVX715O,,,3,12,4
ID_GQCR,ID_922X42RK,,,3,10,4
ID_R5HL,ID_H30I9UF7,rank 6,count 10,3,11,4
ID_R5HL,ID_5T4F7IFV,rank 6,count 10,3,12,6
ID_R5HL,ID_J1T9ACHS,rank 3,count 10,3,11,6
ID_R5HL,ID_NKMNU65R,,,3,12,6
ID_T638,ID_NKMNU65R,,,2,1,4
ID_R5HL,ID_AUXCUIFT,,,3,11,4
ID_1INW,ID_AUXCUIFT,,,3,6,6
ID_R5HL,ID_6EF3VHW7,rank 8,count 10,3,11,2
ID_XWMG,ID_6EF3VHW7,,,3,1,1
ID_R5HL,ID_HFPUSWBA,,,3,12,3
ID_R5HL,ID_IEFQJRF3,,,3,11,6
ID_R5HL,ID_WKB0EXZJ,,,3,12,1
ID_R5HL,ID_VOUK64SE,rank 1,count 9,3,11,6
ID_1INW,ID_VOUK64SE,,,2,1,3
ID_R5HL,ID_HDY09AAK,rank 9,count 8,3,12,7
ID_R5HL,ID_LNOVJXOG,,,3,11,4
ID_R5HL,ID_2ERIUKWG,,,3,11,7
ID_R5HL,ID_WZ2ANPV9,,,3,11,6
ID_R5HL,ID_8TL2EG1A,,,3,11,5
ID_8SY0,ID_8TL2EG1A,,,3,6,2
ID_R5HL,ID_DG0NP84W,,,3,10,2
ID_0HHR,ID_DG0NP84W,rank 11,count 8,3,3,1
ID_R5HL,ID_9V8M8L86,rank 2,count 8,3,10,6
ID_R5HL,ID_UCLB2X72,,,3,11,2
ID_XWMG,ID_UCLB2X72,,,3,2,6
ID_R5HL,ID_ZDHSGA3M,,,3,10,4
ID_R5HL,ID_EMC1KNBP,,,3,10,7
ID_R5HL,ID_1U5AC7JV,,,3,11,2
ID_VS6D,ID_1U5AC7JV,,,3,9,3
ID_RSV3,ID_1U5AC7JV,,,3,9,4
ID_R5HL,ID_108XTBC7,,,3,11,5
ID_R5HL,ID_WVAPAOSD,,,3,10,1
ID_R5HL,ID_E6YU6G17,,,3,10,2
ID_R5HL,ID_ZA2N6QM0,,,3,11,4
ID_R5HL,ID_QEXXSJRC,,,3,11,3
ID_R5HL,ID_CV6IFZVX,rank 4,count 10,3,11,6
ID_XWMG,ID_CV6IFZVX,,,3,3,2
ID_R5HL,ID_J938FF4K,,,3,11,4
ID_R5HL,ID_FYX1MNVE,,,3,10,2
ID_R5HL,ID_74NB65J5,rank 9,count 10,3,11,4
ID_R5HL,ID_2HN36KPU,,,3,11,7
ID_R5HL,ID_WDI580DJ,,,3,11,6
ID_R5HL,ID_3403HQGQ,,,3,11,2
ID_BT9Z,ID_3403HQGQ,,,1,12,7
ID_T638,ID_3403HQGQ,,,2,2,4
ID_R5HL,ID_Q7J0O6FD,,,3,11,2
ID_Z5QP,ID_AZQ15QBQ,,,3,6,5
ID_Z5QP,ID_ZJK5BYGS,rank 11,count 9,3,6,3
ID_1INW,ID_ZJK5BYGS,,,1,11,7
ID_Z5QP,ID_U8M46QFG,rank 11,count 9,3,6,4
ID_Z5QP,ID_ERBRS7FA,rank 11,count 8,3,6,5
ID_1INW,ID_ERBRS7FA,,,1,12,1
ID_Z5QP,ID_FZFCWK4N,rank 11,count 6,3,6,5
ID_1INW,ID_FZFCWK4N,rank 11,count 8,1,11,2
ID_Z5QP,ID_XKIUHHXK,,,3,6,5
ID_Z5QP,ID_217WW7ZQ,,,3,6,5
ID_G7A4,ID_217WW7ZQ,,,3,10,2
ID_Z5QP,ID_FF86SUJX,,,3,6,5
ID_Z5QP,ID_J007JB7J,,,3,6,3
ID_Z5QP,ID_L3Q95IVT,,,3,6,5
ID_3HST,ID_L3Q95IVT,,,3,8,5
ID_Z5QP,ID_VRXGP9W9,,,3,6,5
ID_G370,ID_VRXGP9W9,,,3,12,7
ID_TLNA,ID_VRXGP9W9,,,3,12,2
ID_VDSL,ID_VRXGP9W9,,,3,12,2
ID_Z5QP,ID_B4A1JKQV,rank 10,count 6,3,6,5
ID_1INW,ID_B4A1JKQV,rank 11,count 6,1,11,2
ID_Z5QP,ID_VCH0ZTMG,,,3,6,4
ID_1INW,ID_VCH0ZTMG,rank 1,count 10,1,11,2
ID_Z5QP,ID_ZV9ZNIYA,,,3,6,5
ID_GQCR,ID_ZV9ZNIYA,rank 11,count 7,3,10,2
ID_Z5QP,ID_222GSSDB,,,3,6,5
ID_Z5QP,ID_40JONWSJ,,,3,6,5
ID_Z5QP,ID_5KBRQW0U,,,3,6,5
ID_Z5QP,ID_Y2QA5PLH,,,3,6,5
ID_Z5QP,ID_5VYOY5F0,,,3,6,5
ID_Z5QP,ID_VGS9A4TT,,,3,6,5
ID_Z5QP,ID_UFD1BUQF,,,3,6,3
ID_Z5QP,ID_QGTC8TV7,,,3,6,3
ID_Z5QP,ID_5IHVTUNU,rank 11,count 8,3,6,5
ID_1INW,ID_5IHVTUNU,rank 11,count 6,1,11,2
ID_T638,ID_5IHVTUNU,rank 10,count 10,2,1,6
ID_Z5QP,ID_IK9LVYWC,rank 1,count 10,3,6,5
